,id,name,nationality,sex,date_of_birth,height,weight,sport,gold,silver,bronze
2531,377406840,Subenrat Insaeng,THA,female,1994-02-10,1.82,115.0,athletics,0.0,0.0,0.0
2532,863916736,Sudha Singh,IND,female,1986-06-25,1.58,45.0,athletics,0.0,0.0,0.0
2533,676826208,Sudirman Hadi,INA,male,1996-03-09,1.71,76.0,athletics,0.0,0.0,0.0
2534,523057836,Suehiro Ishikawa,JPN,male,1979-09-27,1.69,56.0,athletics,0.0,0.0,0.0
2535,566595674,Suguru Osako,JPN,male,1991-05-23,1.7,52.0,athletics,0.0,0.0,0.0
2536,215796471,Suhrob Khodjaev,UZB,male,1993-05-21,1.85,120.0,athletics,0.0,0.0,0.0
2537,715405655,Sultan Haydar,TUR,female,1987-05-23,1.7,55.0,athletics,0.0,0.0,0.0
2538,548130768,Sultan Mubarak Al-Dawoodi,KSA,male,1977-06-16,1.92,86.0,athletics,0.0,0.0,0.0
2539,67222900,Sunayna Wahi,SUR,female,1990-08-14,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2540,224948383,Sunette Viljoen,RSA,female,1983-10-06,1.7,72.0,athletics,0.0,1.0,0.0
2541,819423699,Susan Kuijken,NED,female,1986-07-08,1.72,54.0,athletics,0.0,0.0,0.0
2542,718822536,Susana Costa,POR,female,1984-09-22,1.77,64.0,athletics,0.0,0.0,0.0
2543,280722315,Susanna Kallur,SWE,female,1981-02-16,1.7,62.0,athletics,0.0,0.0,0.0
2545,674985541,Sven Knipphals,GER,male,1985-09-20,1.89,88.0,athletics,0.0,0.0,0.0
2546,599845580,Sven Martin Skagestad,NOR,male,1995-01-13,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2547,300072037,Svetlana Golendova,KAZ,female,1993-07-25,1.65,46.0,athletics,0.0,0.0,0.0
2548,82177310,Svetlana Radzivil,UZB,female,1987-01-17,1.86,61.0,athletics,0.0,0.0,0.0
2549,798685031,Sviatlana Kudzelich,BLR,female,1987-05-07,1.7,51.0,athletics,0.0,0.0,0.0
2550,237017632,Svitlana Stanko-Klymenko,UKR,female,1976-05-13,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2551,734681524,Swe Li Myint Myint,MYA,female,1993-06-24,1.68,55.0,athletics,0.0,0.0,0.0
2552,923873687,Sydney McLaughlin,USA,female,1999-08-07,1.76,59.0,athletics,0.0,0.0,0.0
2553,640361977,Sylwester Bednarek,POL,male,1989-04-28,1.94,78.0,athletics,0.0,0.0,0.0
2554,654852458,Tabata de Carvalho,BRA,female,1996-04-23,1.71,61.0,athletics,0.0,0.0,0.0
2555,158812525,Tadas Suskevicius,LTU,male,1985-05-22,1.77,64.0,athletics,0.0,0.0,0.0
2556,134631716,Tadesse Abraham,SUI,male,1982-08-12,1.78,61.0,athletics,0.0,0.0,0.0
2557,193649296,Tafese Seboka,ETH,male,1993-09-29,1.77,66.0,athletics,0.0,0.0,0.0
2558,136534456,Tahesia Harrigan-Scott,IVB,female,1982-02-15,1.58,56.0,athletics,0.0,0.0,0.0
2559,161917472,Tahir Walsh,ANT,male,1994-02-24,1.82,91.0,athletics,0.0,0.0,0.0
2560,871329009,Taina Halasima,TGA,female,1997-12-11,1.63,65.0,athletics,0.0,0.0,0.0
2561,25012659,Takamasa Kitagawa,JPN,male,1996-09-05,1.77,69.0,athletics,0.0,0.0,0.0
2562,599789748,Takashi Eto,JPN,male,1991-02-05,1.83,67.0,athletics,0.0,0.0,0.0
2563,511495606,Takayuki Tanii,JPN,male,1983-02-14,1.67,57.0,athletics,0.0,0.0,0.0
2564,877029068,Talles Frederico Silva,BRA,male,1991-08-20,1.9,78.0,athletics,0.0,0.0,0.0
2565,545572234,Tamara Salaski,SRB,female,1988-10-16,1.65,54.0,athletics,0.0,0.0,0.0
2566,845644172,Tameka Williams,SKN,female,1989-08-31,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2567,835127329,Tamirat Tola,ETH,male,1991-08-11,1.81,59.0,athletics,0.0,0.0,1.0
2569,338003590,Tanel Laanmae,EST,male,1989-09-29,1.83,95.0,athletics,0.0,0.0,0.0
2572,520555163,Tanya Holliday,AUS,female,1988-09-21,1.67,52.0,athletics,0.0,0.0,0.0
2573,701625147,Taoufik Makhloufi,ALG,male,1988-04-29,1.7,67.0,athletics,0.0,2.0,0.0
2575,962319848,Tarasue Barnett,JAM,female,1993-09-10,1.78,81.0,athletics,0.0,0.0,0.0
2576,993851056,Tarik Langat Akdag,TUR,male,1988-06-16,1.76,60.0,athletics,0.0,0.0,0.0
2577,511260324,Tariq Ahmed Al-Amri,KSA,male,1990-12-23,1.65,49.0,athletics,0.0,0.0,0.0
2578,373794222,Taryn Suttie,CAN,female,1990-12-07,1.83,103.0,athletics,0.0,0.0,0.0
2579,729866752,Tasa Jiya,NED,female,1997-09-16,1.84,68.0,athletics,0.0,0.0,0.0
2580,244910670,Tasama Moogas,ISR,male,1988-02-02,1.64,53.0,athletics,0.0,0.0,0.0
2581,858607766,Tatenda Tsumba,ZIM,male,1991-11-12,1.83,79.0,athletics,0.0,0.0,0.0
2583,12705539,Tatiele Roberta de Carvalho,BRA,female,1989-11-22,1.56,50.0,athletics,0.0,0.0,0.0
2584,177848801,Tatjana Pinto,GER,female,1992-07-02,1.7,56.0,athletics,0.0,0.0,0.0
2585,854144627,Tatsiana Khaladovich,BLR,female,1991-06-21,1.81,83.0,athletics,0.0,0.0,0.0
2586,993489737,Tatsiana Korzh,BLR,female,1993-03-17,1.75,75.0,athletics,0.0,0.0,0.0
2588,13841357,Tavis Bailey,USA,male,1992-01-06,1.91,124.0,athletics,0.0,0.0,0.0
2589,849242377,Taylor Ellis-Watson,USA,female,1993-05-06,1.75190041114664,67.71773825809393,athletics,1.0,0.0,0.0
2590,240962566,Taylor Milne,CAN,male,1981-09-14,1.65,60.0,athletics,0.0,0.0,0.0
2592,93902028,Teddy Atine - Venel,FRA,male,1985-03-16,1.84,77.0,athletics,0.0,0.0,0.0
2593,97224345,Tega Odele,NGR,male,1995-12-06,1.88,80.0,athletics,0.0,0.0,0.0
2594,7619971,Teodorico Caporaso,ITA,male,1987-09-14,1.7,55.0,athletics,0.0,0.0,0.0
2595,654886163,Teray Smith,BAH,male,1994-09-28,1.88,67.71773825809393,athletics,0.0,0.0,0.0
2596,923351948,Tereza Master,MAW,female,1988-09-21,1.49,45.0,athletics,0.0,0.0,0.0
2597,334953964,Tero Pitkamaki,FIN,male,1982-12-19,1.95,94.0,athletics,0.0,0.0,0.0
2598,655229990,Tesfaye Abera,ETH,male,1992-03-31,1.92,68.0,athletics,0.0,0.0,0.0
2599,647467828,Tessa van Schagen,NED,female,1994-02-02,1.68,62.0,athletics,0.0,0.0,0.0
2600,279816745,Tetiana Melnyk,UKR,female,1995-04-02,1.85,63.0,athletics,0.0,0.0,0.0
2601,159812118,Tewelde Estifanos,ERI,male,1981-11-02,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2602,900917316,Thanackal Gopi,IND,male,1988-05-24,1.66,56.0,athletics,0.0,0.0,0.0
2603,5130801,Thanh Ngung Nguyen,VIE,male,1992-04-08,1.65,55.0,athletics,0.0,0.0,0.0
2604,315255712,Thea Lafond,DMA,female,1994-04-05,1.73,65.0,athletics,0.0,0.0,0.0
2606,104108764,Theo Piniau,PNG,male,1993-06-08,1.72,59.0,athletics,0.0,0.0,0.0
2609,89761321,Thi Huyen Nguyen,VIE,female,1993-05-19,1.58,45.0,athletics,0.0,0.0,0.0
2610,666839179,Thiago Andre,BRA,male,1995-08-04,1.63,52.0,athletics,0.0,0.0,0.0
2611,544759251,Thiago Braz da Silva,BRA,male,1993-12-16,1.83,75.0,athletics,1.0,0.0,0.0
2612,849127949,Thomas Barr,IRL,male,1992-07-24,1.83,70.0,athletics,0.0,0.0,0.0
2614,219077110,Thomas Jordier,FRA,male,1994-08-12,1.7,65.0,athletics,0.0,0.0,0.0
2615,900233130,Thomas Rohler,GER,male,1991-09-30,1.92,92.0,athletics,1.0,0.0,0.0
2616,666963728,Thomas van der Plaetsen,BEL,male,1990-12-24,1.86,82.0,athletics,0.0,0.0,0.0
2617,494000666,Tia-Adana Belle,BAR,female,1996-06-15,1.78,59.0,athletics,0.0,0.0,0.0
2619,562349871,Tianna Bartoletta,USA,female,1985-08-30,1.68,58.0,athletics,2.0,0.0,0.0
2621,95014047,Tiffany Porter,GBR,female,1987-11-13,1.75,70.0,athletics,0.0,0.0,0.0
2622,939411758,Tigest Getent,BRN,female,1997-07-07,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2623,608439897,Tigist Gashaw,BRN,female,1996-12-25,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2624,775831149,Tigist Tufa,ETH,female,1987-01-26,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2625,487073298,Tigst Assefa,ETH,female,1996-12-03,1.68,53.0,athletics,0.0,0.0,0.0
2626,578522258,Tiidrek Nurme,EST,male,1985-11-18,1.84,70.0,athletics,0.0,0.0,0.0
2627,280943173,Tikhomir Ivanov,BUL,male,1994-07-11,1.97,76.0,athletics,0.0,0.0,0.0
2628,966796753,Tim Nedow,CAN,male,1990-10-16,2.0,140.0,athletics,0.0,0.0,0.0
2631,114387888,Timothy Toroitich,UGA,male,1991-10-10,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2632,282154223,Tina Sutej,SLO,female,1988-11-07,1.73,58.0,athletics,0.0,0.0,0.0
2634,731978113,Tingting Liu,CHN,female,1990-01-29,1.78,87.0,athletics,0.0,0.0,0.0
2635,973558445,Tintu Lukka,IND,female,1989-04-26,1.63,50.0,athletics,0.0,0.0,0.0
2636,945244491,Tirfi Tsegaye,ETH,female,1984-11-25,1.62,52.0,athletics,0.0,0.0,0.0
2637,373463162,Tirunesh Dibaba,ETH,female,1985-06-01,1.66,50.0,athletics,0.0,0.0,1.0
2638,289284299,Tlotliso Leotlela,RSA,male,1998-05-12,1.78,74.0,athletics,0.0,0.0,0.0
2639,779371307,Tobias Dahm,GER,male,1987-05-23,2.05,124.0,athletics,0.0,0.0,0.0
2640,811535862,Tobias Scherbarth,GER,male,1985-08-17,1.95,87.0,athletics,0.0,0.0,0.0
2641,26312714,Toea Wisil,PNG,female,1988-01-01,1.62,63.0,athletics,0.0,0.0,0.0
2642,905671340,Tom Bosworth,GBR,male,1990-01-17,1.78,54.0,athletics,0.0,0.0,0.0
2644,967848122,Tom Farrell,GBR,male,1991-03-23,1.79,63.0,athletics,0.0,0.0,0.0
2645,633990854,Tomas Stanek,CZE,male,1991-06-13,1.9,125.0,athletics,0.0,0.0,0.0
2646,674282266,Tomas Walsh,NZL,male,1992-03-01,1.85,125.0,athletics,0.0,0.0,1.0
2647,467871766,Tomasz Majewski,POL,male,1981-08-30,2.04,142.0,athletics,0.0,0.0,0.0
2648,388992602,Tomomi Tanaka,JPN,female,1988-01-25,1.54,40.0,athletics,0.0,0.0,0.0
2649,976832903,Tomoya Tamura,JPN,male,1992-08-20,1.78,68.0,athletics,0.0,0.0,0.0
2652,724384082,Tonje Angelsen,NOR,female,1990-01-17,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2653,947438087,Tony McQuay,USA,male,1990-04-16,1.81,72.0,athletics,1.0,0.0,0.0
2655,207258213,Tori Bowie,USA,female,1990-08-27,1.76,58.0,athletics,1.0,1.0,1.0
2656,966701899,Tori Pena,IRL,female,1987-07-30,1.67,58.0,athletics,0.0,0.0,0.0
2658,550282908,Tosin Oke,NGR,male,1980-10-01,1.79,78.0,athletics,0.0,0.0,0.0
2659,932981795,Trayvon Bromell,USA,male,1995-07-10,1.73,70.0,athletics,0.0,0.0,0.0
2661,244396184,Trevor Barry,BAH,male,1983-06-14,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2662,244800135,Trihas Gebre,ESP,female,1990-04-29,1.62,49.0,athletics,0.0,0.0,0.0
2664,555716378,Troy Doris,GUY,male,1989-04-12,1.72,72.0,athletics,0.0,0.0,0.0
2665,783577088,Tsanko Arnaudov,POR,male,1992-03-14,1.98,154.0,athletics,0.0,0.0,0.0
2666,239480068,Tsegai Tewelde,GBR,male,1989-12-08,1.72,56.0,athletics,0.0,0.0,0.0
2667,646516993,Tsepang Sello,LES,female,1997-02-23,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2668,132965685,Tsepo Mathibelle,LES,male,1991-06-30,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2670,960328623,Tsholofelo Thipe,RSA,female,1986-12-09,1.53,55.0,athletics,0.0,0.0,0.0
2671,671805698,Tugba Guvenc,TUR,female,1994-07-09,1.73,52.0,athletics,0.0,0.0,0.0
2672,709022430,Tugce Sahutoglu,TUR,female,1988-05-01,1.8,120.0,athletics,0.0,0.0,0.0
2673,176135968,Tunde Szabo,HUN,female,1989-02-08,1.54,46.0,athletics,0.0,0.0,0.0
2675,77544133,Tynia Gaither,BAH,female,1993-03-16,1.58,67.71773825809393,athletics,0.0,0.0,0.0
2676,356052736,Tyrone Smith,BER,male,1984-08-07,1.83,74.0,athletics,0.0,0.0,0.0
2677,259271156,Tyson Gay,USA,male,1982-08-09,1.81,80.0,athletics,0.0,0.0,0.0
2678,2045907,Uhunoma Osazuwa,NGR,female,1987-11-23,1.75,65.0,athletics,0.0,0.0,0.0
2679,646451751,Uladzislau Pramau,BLR,male,1984-08-03,1.77,66.0,athletics,0.0,0.0,0.0
2680,605302051,Umutcan Emektas,TUR,male,1991-06-29,1.82,81.0,athletics,0.0,0.0,0.0
2681,348559533,Vaida Zusinaite,LTU,female,1988-01-13,1.67,50.0,athletics,0.0,0.0,0.0
2682,976373633,Valdas Dopolskas,LTU,male,1992-04-30,1.83,69.0,athletics,0.0,0.0,0.0
2683,332548817,Valentina Kibalnikova,UZB,female,1990-10-16,1.74,56.0,athletics,0.0,0.0,0.0
2684,480835097,Valentina Liashenko,GEO,female,1981-01-30,1.76,63.0,athletics,0.0,0.0,0.0
2685,809873385,Valentyna Myronchuk,UKR,female,1994-08-10,1.67,55.0,athletics,0.0,0.0,0.0
2686,645890847,Valeria Straneo,ITA,female,1976-04-05,1.65,45.0,athletics,0.0,0.0,0.0
2687,107671084,Valerie Adams,NZL,female,1984-10-06,1.93,120.0,athletics,0.0,1.0,0.0
2688,416201651,Vanessa Boslak,FRA,female,1982-06-11,1.7,57.0,athletics,0.0,0.0,0.0
2689,287472239,Vanessa Chefer,BRA,female,1990-03-05,1.78,68.0,athletics,0.0,0.0,0.0
2690,488491698,Vashti Cunningham,USA,female,1998-01-18,1.86,55.0,athletics,0.0,0.0,0.0
2692,83660833,Veerle Dejaeghere,BEL,female,1973-08-01,1.59,46.0,athletics,0.0,0.0,0.0
2694,356549350,Veli-Matti Partanen,FIN,male,1991-10-28,1.81,63.0,athletics,0.0,0.0,0.0
2696,58043295,Vera Barbosa,POR,female,1989-01-13,1.68,58.0,athletics,0.0,0.0,0.0
2697,156804186,Veronica Campbell-Brown,JAM,female,1982-05-15,1.68,58.0,athletics,0.0,1.0,0.0
2698,436719037,Veronica Inglese,ITA,female,1990-11-22,1.6,43.0,athletics,0.0,0.0,0.0
2699,198342904,Victor Aravena,CHI,male,1990-02-05,1.66,55.0,athletics,0.0,0.0,0.0
2701,98600250,Victoria Mitchell,AUS,female,1982-04-25,1.64,47.0,athletics,0.0,0.0,0.0
2702,233722724,Vijona Kryeziu,KOS,female,1997-10-08,1.67,51.0,athletics,0.0,0.0,0.0
2703,221050487,Vikas Gowda,IND,male,1983-07-05,2.05,135.0,athletics,0.0,0.0,0.0
2704,166768587,Viktoria Madarasz,HUN,female,1985-05-12,1.58,44.0,athletics,0.0,0.0,0.0
2705,535803587,Viktoriia Poliudina,KGZ,female,1989-06-29,1.65,55.0,athletics,0.0,0.0,0.0
2706,444006582,Viktoriya Tkachuk,UKR,female,1994-11-08,1.79,67.0,athletics,0.0,0.0,0.0
2707,517107497,Viktoriya Zyabkina,KAZ,female,1992-09-04,1.74,62.0,athletics,0.0,0.0,0.0
2709,989120045,Violah Cheptoo Lagat,KEN,female,1989-03-01,1.65,67.71773825809393,athletics,0.0,0.0,0.0
2711,424311527,Visiline Jepkesho,KEN,female,1989-12-30,1.6,43.0,athletics,0.0,0.0,0.0
2713,94067692,Vitalii Butrym,UKR,male,1991-01-10,1.8,75.0,athletics,0.0,0.0,0.0
2714,87145914,Vitezslav Vesely,CZE,male,1983-02-27,1.86,93.0,athletics,0.0,0.0,0.0
2715,987131879,Vitor Hugo dos Santos,BRA,male,1996-02-01,1.85,74.0,athletics,0.0,0.0,0.0
2716,623036229,Vitoria Cristina Rosa,BRA,female,1996-01-12,1.7,60.0,athletics,0.0,0.0,0.0
2717,239639221,Vivian Jepkemoi Cheruiyot,KEN,female,1983-09-11,1.54,40.0,athletics,1.0,1.0,0.0
2718,563216361,Viviana Chavez,ARG,female,1987-05-28,1.64,52.0,athletics,0.0,0.0,0.0
2719,481376047,Vladimir Letnicov,MDA,male,1981-10-07,1.78,70.0,athletics,0.0,0.0,0.0
2720,559441315,Vladimir Savanovic,SRB,male,1985-06-12,1.8,70.0,athletics,0.0,0.0,0.0
2721,559528855,Volha Mazuronak,BLR,female,1989-04-14,1.65,49.0,athletics,0.0,0.0,0.0
2722,443487207,Volha Sudarava,BLR,female,1984-02-22,1.76,61.0,athletics,0.0,0.0,0.0
2723,754088322,Wagner Domingos,BRA,male,1983-03-26,1.87,100.0,athletics,0.0,0.0,0.0
2726,495782479,Wataru Yazawa,JPN,male,1991-07-02,1.77,64.0,athletics,0.0,0.0,0.0
2727,190206268,Wayde van Niekerk,RSA,male,1992-07-15,1.83,70.0,athletics,1.0,0.0,0.0
2728,437812263,Wayne Snyman,RSA,male,1985-03-08,1.77,65.0,athletics,0.0,0.0,0.0
2729,253018225,Wei Yu,CHN,male,1987-09-11,1.8,55.0,athletics,0.0,0.0,0.0
2730,74774569,Wenda Nel,RSA,female,1988-07-30,1.65,57.0,athletics,0.0,0.0,0.0
2731,406064567,Wendy Cornejo,BOL,female,1993-01-07,1.62,54.0,athletics,0.0,0.0,0.0
2732,566882529,Wenjun Xie,CHN,male,1990-07-11,1.9,87.0,athletics,0.0,0.0,0.0
2733,886760487,Wenxiu Zhang,CHN,female,1986-03-22,1.83,105.0,athletics,0.0,1.0,0.0
2734,530905134,Wesley Korir,KEN,male,1982-11-15,1.77,54.0,athletics,0.0,0.0,0.0
2735,539265480,Wesley Vazquez,PUR,male,1994-03-27,1.92,77.0,athletics,0.0,0.0,0.0
2736,81682988,Whitney Ashley,USA,female,1989-02-18,1.76,90.0,athletics,0.0,0.0,0.0
2737,973792476,Wilfried Bingangoye,GAB,male,1985-03-25,1.72,80.0,athletics,0.0,0.0,0.0
2738,637431753,Wilhem Belocian,FRA,male,1995-06-22,1.78,78.0,athletics,0.0,0.0,0.0
2739,745203052,Will Claye,USA,male,1991-06-13,1.81,72.0,athletics,0.0,1.0,0.0
2740,323245205,Willem Coertzen,RSA,male,1982-12-30,1.86,79.0,athletics,0.0,0.0,0.0
2741,73209628,Willem van Schuerbeeck,BEL,male,1984-10-24,1.79,60.0,athletics,0.0,0.0,0.0
2742,63879528,William Collazo,CUB,male,1986-08-31,1.72,71.0,athletics,0.0,0.0,0.0
2743,580584287,Wilma Murto,FIN,female,1998-06-11,1.81,68.0,athletics,0.0,0.0,0.0
2745,630860281,Winnie Nanyondo,UGA,female,1993-08-23,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2746,266764491,Winny Chebet,KEN,female,1990-12-20,1.52,48.0,athletics,0.0,0.0,0.0
2747,425181289,Winston George,GUY,male,1987-05-19,1.67,66.0,athletics,0.0,0.0,0.0
2748,923747031,Wirimai Juwawo,ZIM,male,1980-11-07,1.72,63.0,athletics,0.0,0.0,0.0
2749,680507143,Wissem Hosni,TUN,male,1985-03-08,1.75,57.0,athletics,0.0,0.0,0.0
2750,984494121,Wojciech Nowicki,POL,male,1989-02-22,1.96,128.0,athletics,0.0,0.0,1.0
2751,539569636,Wojciech Theiner,POL,male,1986-06-25,1.89,84.0,athletics,0.0,0.0,0.0
2753,175218887,Xaysa Anousone,LAO,male,1994-03-20,1.8,65.0,athletics,0.0,0.0,0.0
2754,821538769,Xenia Krizsan,HUN,female,1993-01-13,1.72,64.0,athletics,0.0,0.0,0.0
2756,247133219,Xiaohong Li,CHN,female,1995-01-08,1.62,48.0,athletics,0.0,0.0,0.0
2757,603812058,Xiaojing Liang,CHN,female,1997-04-07,1.56,48.0,athletics,0.0,0.0,0.0
2759,750468323,Xiaolong Xu,CHN,male,1992-12-20,1.85,70.0,athletics,0.0,0.0,0.0
2760,402209729,Xinglong Gao,CHN,male,1994-03-12,1.82,63.0,athletics,0.0,0.0,0.0
2761,140331302,Xingqiang Tang,CHN,male,1995-08-11,1.7,61.0,athletics,0.0,0.0,0.0
2762,193062950,Xinyan Zhang,CHN,female,1994-02-09,1.7,55.0,athletics,0.0,0.0,0.0
2763,83460072,Xinyue Su,CHN,female,1991-11-08,1.78,94.0,athletics,0.0,0.0,0.0
2764,692957998,Xiuzhi Lu,CHN,female,1993-10-26,1.6,45.0,athletics,0.0,0.0,1.0
2765,438851517,Yadisleidis Pedroso,ITA,female,1987-01-28,1.7,50.0,athletics,0.0,0.0,0.0
2766,786911278,Yaime Perez,CUB,female,1991-05-29,1.75,74.0,athletics,0.0,0.0,0.0
2769,63153273,Yancarlos Martinez,DOM,male,1992-07-08,1.71,60.0,athletics,0.0,0.0,0.0
2770,293632748,Yang Chen,CHN,female,1991-07-10,1.8,97.0,athletics,0.0,0.0,0.0
2772,760332947,Yang Gao,CHN,female,1993-03-01,1.78,105.0,athletics,0.0,0.0,0.0
2773,846532054,Yaniel Carrero,CUB,male,1995-08-17,1.74,74.0,athletics,0.0,0.0,0.0
2774,871784511,Yaniuvis Lopez,CUB,female,1986-02-01,1.8,71.0,athletics,0.0,0.0,0.0
2775,665930240,Yared Shegumo,POL,male,1983-01-10,1.78,62.0,athletics,0.0,0.0,0.0
2776,943821512,Yarisley Silva,CUB,female,1987-06-01,1.61,61.0,athletics,0.0,0.0,0.0
2778,803264518,Yasemin Can,TUR,female,1996-12-11,1.66,49.0,athletics,0.0,0.0,0.0
2779,708840841,Yasmani Copello,TUR,male,1987-04-15,1.91,85.0,athletics,0.0,0.0,1.0
2780,124076094,Yasmin Kwadwo,GER,female,1990-11-09,1.7,65.0,athletics,0.0,0.0,0.0
2781,557145585,Yassine Hethat,ALG,male,1991-08-30,1.75,65.0,athletics,0.0,0.0,0.0
2782,139859282,Yehualeye Beletew,ETH,female,1998-07-31,1.65,52.0,athletics,0.0,0.0,0.0
2783,166734609,Yeison Rivas,COL,male,1987-09-24,1.73,66.0,athletics,0.0,0.0,0.0
2784,680581412,Yekaterina Ektova,KAZ,female,1992-08-30,1.7,59.0,athletics,0.0,0.0,0.0
2785,805715080,Yelena Ryabova,TKM,female,1990-11-03,1.7,56.0,athletics,0.0,0.0,0.0
2786,53802020,Yelyzaveta Bryzgina,UKR,female,1989-11-28,1.73,63.0,athletics,0.0,0.0,0.0
2787,550672127,Yemane Haileselassie,ERI,male,1998-02-21,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2788,664297422,Yeongeun Jeon,KOR,female,1988-05-24,1.58,43.0,athletics,0.0,0.0,0.0
2789,765164830,Yerenman Salazar,VEN,male,1978-10-24,1.65,52.0,athletics,0.0,0.0,0.0
2790,617589431,Yerko Araya,CHI,male,1986-02-14,1.78,64.0,athletics,0.0,0.0,0.0
2791,185479822,Yeseida Carrillo,COL,female,1993-10-22,1.68,52.0,athletics,0.0,0.0,0.0
2792,5964702,Yesenia Miranda,ESA,female,1994-03-26,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2793,81837062,Yevgeniy Labutov,KAZ,male,1984-11-17,1.94,120.0,athletics,0.0,0.0,0.0
2794,423607344,Yevhen Vynohradov,UKR,male,1984-04-30,1.95,105.0,athletics,0.0,0.0,0.0
2795,657056905,Yidiel Contreras,ESP,male,1992-11-27,1.8,74.0,athletics,0.0,0.0,0.0
2796,666759438,Yiech Pur Biel,ROT,male,1995-01-01,1.78,62.0,athletics,0.0,0.0,0.0
2797,192425723,Yigrem Demelash,ETH,male,1994-01-26,1.67,48.0,athletics,0.0,0.0,0.0
2798,196292572,Yirisleydi Ford,CUB,female,1991-08-18,1.68,66.0,athletics,0.0,0.0,0.0
2799,115955580,Yoandys Lescay,CUB,male,1994-01-05,1.81,77.0,athletics,0.0,0.0,0.0
2800,857109220,Yoann Kowal,FRA,male,1987-05-28,1.72,58.0,athletics,0.0,0.0,0.0
2801,269473268,Yohan Blake,JAM,male,1989-12-26,1.8,80.0,athletics,1.0,0.0,0.0
2802,512633616,Yohann Diniz,FRA,male,1978-01-01,1.85,66.0,athletics,0.0,0.0,0.0
2803,101826251,Yolymar Pineda,VEN,female,1985-11-14,1.65,53.0,athletics,0.0,0.0,0.0
2804,237054888,Yon Soriano,DOM,male,1987-01-02,1.66,62.0,athletics,0.0,0.0,0.0
2805,822236313,Yonas Kinde,ROT,male,1980-05-07,1.72,57.0,athletics,0.0,0.0,0.0
2807,144141011,Yongli Wei,CHN,female,1991-10-11,1.68,58.0,athletics,0.0,0.0,0.0
2808,824249467,Yordan L. O'Farrill,CUB,male,1993-02-09,1.83,72.0,athletics,0.0,0.0,0.0
2809,860020616,Yordani Garcia,CUB,male,1988-11-21,1.95,84.0,athletics,0.0,0.0,0.0
2810,365796318,Yordanys Duranona,DMA,male,1988-06-16,1.85,83.0,athletics,0.0,0.0,0.0
2811,889022842,Yorgelis Rodriguez,CUB,female,1995-01-25,1.7,66.0,athletics,0.0,0.0,0.0
2812,549187126,Yoshihide Kiryu,JPN,male,1995-12-15,1.75,69.0,athletics,0.0,1.0,0.0
2814,201354275,Yosiry Urrutia,COL,female,1986-06-26,1.76,65.0,athletics,0.0,0.0,0.0
2816,462706353,Youndry Andujar,DOM,male,1990-07-05,1.71,60.0,athletics,0.0,0.0,0.0
2817,450541080,Younes Essalhi,MAR,male,1993-02-20,1.8,64.0,athletics,0.0,0.0,0.0
2818,502665912,Youngjun Byun,KOR,male,1984-03-20,1.75,59.0,athletics,0.0,0.0,0.0
2820,804864776,Youxue Mo,CHN,male,1996-02-10,1.8,65.0,athletics,0.0,0.0,0.0
2821,245945587,Yu Wang,CHN,male,1991-08-18,1.9,65.0,athletics,0.0,0.0,0.0
2822,964683123,Yu-Hsuan Chen,TPE,female,1993-01-16,1.57,50.0,athletics,0.0,0.0,0.0
2823,622790122,Yucheng Han,CHN,male,1978-12-16,1.78,55.0,athletics,0.0,0.0,0.0
2824,206045487,Yuka Takashima,JPN,female,1988-05-12,1.53,39.0,athletics,0.0,0.0,0.0
2825,12505155,Yuki Ebihara,JPN,female,1985-10-28,1.64,68.0,athletics,0.0,0.0,0.0
2826,192515244,Yuki Matsushita,JPN,male,1991-09-09,1.76,65.0,athletics,0.0,0.0,0.0
2828,440552252,Yulenmis Aguilar,CUB,female,1996-08-03,1.65,66.0,athletics,0.0,0.0,0.0
2829,541028495,Yuliia Levchenko,UKR,female,1997-11-28,1.79,59.0,athletics,0.0,0.0,0.0
2830,109328208,Yulimar Rojas,VEN,female,1995-10-21,1.92,72.0,athletics,0.0,1.0,0.0
2831,379286270,Yuliya Karol,BLR,female,1991-06-26,1.62,57.0,athletics,0.0,0.0,0.0
2832,131403835,Yuliya Leantsiuk,BLR,female,1984-01-31,1.8,80.0,athletics,0.0,0.0,0.0
2833,983041007,Yuliya Rakhmanova,KAZ,female,1991-10-25,1.68,58.0,athletics,0.0,0.0,0.0
